sample_id,is_inlier_max_diff,group_id,score,is_inlier_1,is_inlier_5,is_inlier_10,is_inlier_15,is_inlier_20,is_inlier_25,is_inlier_30
TS4-CD-37_2012-06-19_2675,False,gi-8052,22.239068402621577,False,False,False,False,False,False,False
TS4-CD-37_2012-06-19_2676,True,gi-8052,13.915225634051826,True,True,True,True,True,True,True
TS4-CD-37_2012-06-19_2678,True,gi-8052,12.078779464605606,True,True,True,True,True,True,True
TS4-CD-37_2012-06-19_2679,False,gi-8052,17.917053110868082,True,False,False,False,False,False,False
TS4-CD-37_2012-06-19_2680,False,gi-8052,22.445395247247923,False,False,False,False,False,False,False
TS4-CD-37_2012-06-19_2681,True,gi-8052,15.653533458972374,True,True,True,False,False,False,False
TS4-CD-37_2012-06-19_2682,False,gi-8052,18.70152568816358,True,False,False,False,False,False,False
TS4-CD-37_2012-06-19_2683,True,gi-8052,14.566155531983744,True,True,True,True,True,True,False
TS4-CD-37_2012-06-19_2684,False,gi-8052,17.160486932169697,True,True,False,False,False,False,False
TS4-CD-37_2012-06-19_2685,False,gi-8052,21.11798074016,False,False,False,False,False,False,False
TS4-CD-37_2012-06-19_2686,True,gi-8052,14.964219781617588,True,True,True,True,True,False,False
TS4-CD-37_2012-06-19_2687,True,gi-8052,13.985508595267008,True,True,True,True,True,True,True
TS4-CD-37_2012-06-19_2688,True,gi-8052,15.429723216242513,True,True,True,True,False,False,False
TS4-CD-37_2012-06-19_2689,True,gi-8052,14.211124703926409,True,True,True,True,True,True,True
TS4-CD-37_2012-06-19_9625,True,gi-8152,14.977853316899097,True,True,True,True,True,False,False
TS4-CD-37_2012-06-19_9626,False,gi-8152,18.521324703968986,True,False,False,False,False,False,False
TS4-CD-37_2012-06-19_9627,True,gi-8152,15.853972094687409,True,True,True,False,False,False,False
TS4-CD-37_2012-06-19_9815,False,gi-8152,19.606533413423506,True,False,False,False,False,False,False
TS4-CD-37_2012-06-19_9816,True,gi-8152,10.914956684757815,True,True,True,True,True,True,True
TS4-CD-37_2012-06-19_9817,False,gi-8152,26.251657791423007,False,False,False,False,False,False,False
TS4-CD-37_2012-06-19_9818,False,gi-8152,17.71718243358937,True,False,False,False,False,False,False
TS4-CD-37_2012-06-19_9821,False,gi-8152,16.870766676447182,True,True,False,False,False,False,False
TS4-CD-37_2012-06-19_9822,False,gi-8152,17.398033649774845,True,True,False,False,False,False,False
TS4-CD-37_2012-06-19_9823,True,gi-8152,12.36408494657835,True,True,True,True,True,True,True
TS4-CD-37_2012-06-19_10010,True,gi-8152,15.053434272428339,True,True,True,True,True,False,False
TS4-CD-37_2012-06-19_10011,False,gi-8152,22.7522298794898,False,False,False,False,False,False,False
TS4-CD-37_2012-06-19_10012,True,gi-8152,14.684520075389656,True,True,True,True,True,True,False
TS4-CD-37_2012-06-19_10013,True,gi-8152,15.526265105533868,True,True,True,True,False,False,False
TS4-CD-37_2012-06-19_10014,True,gi-8152,12.203650029316218,True,True,True,True,True,True,True
TS4-CD-37_2012-06-19_10015,False,gi-8152,28.014216492512308,False,False,False,False,False,False,False
TS4-CD-37_2012-06-19_10017,False,gi-8152,16.579259879944875,True,True,False,False,False,False,False
TS4-CD-37_2012-06-19_10018,True,gi-8152,15.602152350564126,True,True,True,False,False,False,False
TS4-CD-37_2012-06-19_10019,False,gi-8152,21.65568305488118,False,False,False,False,False,False,False
TS4-CD-37_2012-06-19_10020,True,gi-8152,12.456717509598143,True,True,True,True,True,True,True
TS4-CD-37_2012-06-19_10021,False,gi-8152,19.54932047151095,True,False,False,False,False,False,False
TS4-CD-37_2012-06-19_12320,False,gi-8189,31.79598248478617,False,False,False,False,False,False,False
TS4-CD-37_2012-06-19_12321,False,gi-8189,20.801539190401066,False,False,False,False,False,False,False
TS4-CD-37_2012-06-19_12322,False,gi-8189,18.473510303383247,True,False,False,False,False,False,False
TS4-CD-37_2012-06-19_12323,False,gi-8189,16.406193196181846,True,True,False,False,False,False,False
TS4-CD-37_2012-06-19_12324,False,gi-8189,25.70856371657748,False,False,False,False,False,False,False
TS4-CD-37_2012-06-19_12325,False,gi-8189,16.6813282467509,True,True,False,False,False,False,False
TS4-CD-37_2012-06-19_12326,False,gi-8189,16.56621044808917,True,True,False,False,False,False,False
TS4-CD-37_2012-06-19_12327,False,gi-8189,16.670860303713564,True,True,False,False,False,False,False
TS4-CD-37_2012-06-19_12328,False,gi-8189,21.69708571328787,False,False,False,False,False,False,False
TS4-CD-37_2012-06-19_12329,False,gi-8189,19.833102916458678,True,False,False,False,False,False,False
TS4-CD-37_2012-06-19_12330,False,gi-8189,50.67240466937013,False,False,False,False,False,False,False
TS4-CD-37_2012-06-19_12332,False,gi-8189,17.335977495395177,True,True,False,False,False,False,False
TS4-CD-37_2012-06-19_12421,False,gi-8189,19.42326477880697,True,False,False,False,False,False,False
TS4-CD-37_2012-06-19_12422,True,gi-8189,15.926211320296641,True,True,True,False,False,False,False
TS4-CD-37_2012-06-19_12424,False,gi-8189,18.269773361108236,True,False,False,False,False,False,False
TS4-CD-37_2012-06-19_12540,False,gi-8189,18.71893653135883,True,False,False,False,False,False,False
TS4-CD-37_2012-06-19_12544,True,gi-8189,14.849504953351518,True,True,True,True,True,True,False
TS4-CD-37_2012-06-19_12545,True,gi-8189,15.070430463762545,True,True,True,True,True,False,False
TS4-CD-37_2012-06-19_12546,True,gi-8189,16.04814471822907,True,True,True,False,False,False,False
TS4-CD-37_2012-06-19_12548,True,gi-8189,14.966966409557642,True,True,True,True,True,False,False
TS4-CD-37_2012-06-19_12549,False,gi-8189,19.281222793213317,True,False,False,False,False,False,False
TS4-CD-37_2012-06-19_12551,True,gi-8189,15.21789595686397,True,True,True,True,True,False,False
